CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,Date_Order,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,Location_warehouse,Capacity,SupplierID,Company,Location_Supplier,QualityScore
2425,BRANDY ATKINS,ITHOMPSON@EXAMPLE.COM,28,FEMALE,Carrollview,1,ELECTRONICS,CAMERAS,579.94,25.22,36x49x5,2425,03-03-2023,€3439.56,TWO-DAY,Pending,2425,451,55,2021-10-30,169,Edwardshire,8032,7,Miller Group,CLARKMOUTH,6.56
2426,DEREK GREGORY,ZCHAPMAN@EXAMPLE.COM,60,FEMALE,North Thomas,8,CLOTHING,SHOES,649.78,32.61,2x50x45,2426,10-14-2021,€272.4,EXPRESS,Shipped,2426,131,71,2022-07-06,47,West Justin,12698,5,Morgan LLC,PORT ROBYNMOUTH,1.23
2427,RYAN MANN,SMITHDEVIN@EXAMPLE.COM,51,FEMALE,Nicoleview,1,ELECTRONICS,CAMERAS,673.77,14.67,47x41x20,2427,05-05-2022,€2514.85,STANDARD,Delivered,2427,62,69,2021-03-15,52,North Mary,19446,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
2429,LARRY FERNANDEZ,KENNEDYCASSANDRA@EXAMPLE.ORG,54,MALE,Dianafort,13,ELECTRONICS,HEADPHONES,372.67,26.07,11x42x32,2429,12-14-2022,$2381.73,EXPRESS,Cancelled,2429,332,296,2021-04-15,290,North Chloe,6944,5,Morgan LLC,PORT ROBYNMOUTH,1.23
2431,DAVID RICHARDS,CARLSONHANNAH@EXAMPLE.NET,28,MALE,New Robert,2,ELECTRONICS,MOBILE PHONES,819.85,46.14,18x8x13,2431,01-01-2022,€2392.5,EXPRESS,Delivered,2431,299,360,2021-05-14,70,Alexanderchester,15473,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
2432,AUSTIN FISHER,DEBRABROWN@EXAMPLE.NET,40,FEMALE,Elizabethborough,4,CLOTHING,T-SHIRTS,749.22,43.42,15x20x16,2432,09-05-2020,€18.24,STANDARD,Delivered,2432,334,202,2021-12-21,99,South Stephaniefurt,11136,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
2433,THOMAS NGUYEN,NSCOTT@EXAMPLE.NET,24,FEMALE,Lake Ronald,11,CLOTHING,HATS,526.24,21.91,42x5x23,2433,11-05-2021,€1174.17,STANDARD,Delivered,2433,82,279,2022-06-14,382,East Frank,6029,7,Miller Group,CLARKMOUTH,6.56
2434,CHRISTOPHER WALSH,SHANNON46@EXAMPLE.NET,59,FEMALE,Castillobury,3,FURNITURE,CABINETS,168.73,21.16,16x27x39,2434,06-02-2023,€130.76,TWO-DAY,Delivered,2434,659,478,2022-06-10,34,Port Amyville,13846,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
2435,ANDREW PALMER,NJONES@EXAMPLE.NET,18,FEMALE,Jonton,10,ELECTRONICS,LAPTOPS,953.42,11.05,32x17x30,2435,09-23-2022,£1662.15,TWO-DAY,Delivered,2435,903,346,2022-07-24,438,South Ashleyland,14465,8,Parks-Gallegos,JENKINSSIDE,6.82
2437,KELLY PHILLIPS PHD,BENJAMIN17@EXAMPLE.ORG,63,MALE,Christineland,2,ELECTRONICS,MOBILE PHONES,282.89,22.04,36x7x7,2437,01-02-2023,€1586.1,STANDARD,Cancelled,2437,994,113,2021-12-05,426,North Cynthia,16963,2,Miller-Pearson,CLARKMOUTH,9.83
2438,LISA GOMEZ,SCOTTTHOMAS@EXAMPLE.NET,20,FEMALE,East Heidi,2,ELECTRONICS,MOBILE PHONES,168.02,32.81,25x24x16,2438,05-07-2023,€1389.0,TWO-DAY,Pending,2438,393,146,2022-04-18,6,Dawnport,7291,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
2439,VICTORIA BENNETT,CHRISTOPHERSTONE@EXAMPLE.ORG,67,MALE,Nuneztown,1,ELECTRONICS,CAMERAS,9.38,28.58,50x32x41,2439,03-11-2022,$925.68,STANDARD,Pending,2439,809,154,2022-02-05,478,Tanyastad,15529,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
2440,BONNIE GALLAGHER DVM,MACKDANIEL@EXAMPLE.COM,49,FEMALE,Atkinsonburgh,4,CLOTHING,T-SHIRTS,782.81,28.29,22x22x27,2440,11-29-2021,€3014.55,STANDARD,Pending,2440,756,257,2020-10-16,354,Watersfort,14937,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
2441,MEGAN COOK,BRUCEKELLY@EXAMPLE.COM,34,FEMALE,Port Patriciaville,4,CLOTHING,T-SHIRTS,324.06,44.36,47x21x34,2441,02-22-2021,€4799.0,TWO-DAY,Delivered,2441,944,383,2021-08-31,61,Johnchester,14106,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
2442,CHRISTOPHER MORRIS,HICKSAMBER@EXAMPLE.NET,35,FEMALE,Denisemouth,3,FURNITURE,CABINETS,851.86,26.82,49x23x18,2442,08-02-2023,$4215.7,TWO-DAY,Delivered,2442,131,303,2022-07-22,57,Princemouth,6544,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
2443,MALLORY TRUJILLO,ZBLACK@EXAMPLE.ORG,40,FEMALE,Weissstad,21,FURNITURE,SOFAS,102.99,24.22,3x48x7,2443,01-15-2023,£3728.0,TWO-DAY,Cancelled,2443,166,461,2022-08-05,180,Scottfort,12059,6,Morgan LLC,NEW MARKTOWN,2.48
2444,MAXWELL MORRIS PHD,VICTORIA83@EXAMPLE.ORG,35,MALE,Albertmouth,8,CLOTHING,SHOES,964.14,43.53,48x7x47,2444,07-24-2023,€57.51,EXPRESS,Delivered,2444,313,356,2022-02-27,34,Port Amyville,13846,8,Parks-Gallegos,JENKINSSIDE,6.82
2445,ANDREW ROBERTS,SCOTT14@EXAMPLE.NET,61,FEMALE,Port Mandystad,48,CLOTHING,JEANS,588.45,8.5,46x20x27,2445,06-09-2021,£528.36,EXPRESS,Pending,2445,315,376,2021-01-12,304,Shannonbury,14107,6,Morgan LLC,NEW MARKTOWN,2.48
2446,KRYSTAL HART,JOHNLYONS@EXAMPLE.COM,46,MALE,Payneburgh,13,ELECTRONICS,HEADPHONES,144.04,12.96,45x11x26,2446,09-07-2020,£995.6,EXPRESS,Pending,2446,901,135,2021-05-18,284,Lake Wendy,11671,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
2447,CHRISTINE BURTON,CHRISTIAN86@EXAMPLE.COM,36,FEMALE,East Jeremyland,13,ELECTRONICS,HEADPHONES,666.79,20.22,8x48x29,2447,10-26-2022,£402.0,STANDARD,Cancelled,2447,541,178,2022-04-07,108,West Jason,7100,6,Morgan LLC,NEW MARKTOWN,2.48
2448,MARGARET MOORE,RICETINA@EXAMPLE.NET,43,MALE,South Ryanbury,21,FURNITURE,SOFAS,691.32,46.9,43x13x43,2448,05-19-2021,$1010.55,TWO-DAY,Shipped,2448,217,77,2022-01-16,34,Port Amyville,13846,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
2449,SHEILA CHRISTIAN,KRISTIN21@EXAMPLE.NET,70,FEMALE,Port Annafort,11,CLOTHING,HATS,367.34,8.86,41x18x13,2449,10-30-2021,€1079.12,STANDARD,Shipped,2449,355,353,2022-04-25,392,Port Christopherport,5328,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
2450,VICTOR RODRIGUEZ,RICK18@EXAMPLE.NET,20,MALE,Harrisberg,11,CLOTHING,HATS,800.63,15.67,20x44x40,2450,05-10-2021,£386.62,TWO-DAY,Cancelled,2450,371,291,2022-03-10,302,Nathanland,17898,7,Miller Group,CLARKMOUTH,6.56
2451,CHRISTINA RUSSELL,KYLE90@EXAMPLE.COM,22,MALE,Velasquezberg,4,CLOTHING,T-SHIRTS,123.62,20.31,43x47x39,2451,12-10-2020,$1521.15,EXPRESS,Shipped,2451,885,432,2022-04-19,260,South Brian,12771,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
2452,ANGELA ROSS,JOSHUACRUZ@EXAMPLE.COM,28,MALE,Port Jessicaport,4,CLOTHING,T-SHIRTS,974.06,3.89,19x14x10,2452,09-15-2022,€82.01,EXPRESS,Shipped,2452,852,484,2020-11-24,179,Morrisbury,15218,6,Morgan LLC,NEW MARKTOWN,2.48
2453,JEFFREY NELSON,BMORENO@EXAMPLE.COM,42,MALE,Lake Emma,11,CLOTHING,HATS,730.23,20.46,1x43x28,2453,12-13-2020,£1435.2,EXPRESS,Cancelled,2453,758,243,2021-08-07,250,Port James,7231,8,Parks-Gallegos,JENKINSSIDE,6.82
2454,TERESA CASTRO,ANDREA51@EXAMPLE.ORG,48,FEMALE,North Douglasfurt,4,CLOTHING,T-SHIRTS,185.76,4.31,2x48x17,2454,01-16-2021,€1062.65,STANDARD,Pending,2454,422,395,2022-02-05,448,Conleyborough,17470,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
2455,CARMEN SMITH,HAYNESCHRISTINE@EXAMPLE.COM,42,MALE,Port Paulstad,16,FURNITURE,TABLES,202.4,32.52,35x41x21,2455,04-08-2023,€1260.9,STANDARD,Cancelled,2455,526,160,2022-01-22,437,Marilynside,18461,2,Miller-Pearson,CLARKMOUTH,9.83
2456,ANNETTE CASTILLO,SMITHKRISTA@EXAMPLE.NET,24,FEMALE,Bradleyberg,13,ELECTRONICS,HEADPHONES,535.89,38.07,50x13x42,2456,03-06-2022,$2569.25,STANDARD,Cancelled,2456,533,368,2022-02-13,363,Brianville,14634,5,Morgan LLC,PORT ROBYNMOUTH,1.23
2457,JAMES BERGER,BETHANYWATSON@EXAMPLE.NET,56,MALE,Rodriguezhaven,2,ELECTRONICS,MOBILE PHONES,607.69,14.45,42x32x26,2457,09-21-2020,£1511.02,TWO-DAY,Shipped,2457,940,175,2021-10-03,305,Stonebury,9475,6,Morgan LLC,NEW MARKTOWN,2.48
2458,HEIDI DUNN,REBECCAJOHNSON@EXAMPLE.COM,42,FEMALE,Terrellmouth,11,CLOTHING,HATS,183.64,9.4,47x9x20,2458,06-01-2022,€2393.6,STANDARD,Pending,2458,259,471,2021-08-11,474,New Grace,19498,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
2460,CATHERINE GREEN,MCDONALDRANDY@EXAMPLE.COM,59,FEMALE,Taylorside,16,FURNITURE,TABLES,336.21,48.72,2x35x33,2460,10-21-2020,€490.64,STANDARD,Shipped,2460,196,427,2021-02-25,271,Gibsontown,10403,8,Parks-Gallegos,JENKINSSIDE,6.82
2461,CRYSTAL LANE,DYLAN85@EXAMPLE.NET,57,MALE,Christineton,16,FURNITURE,TABLES,998.07,37.42,47x12x11,2461,06-07-2023,£1739.46,TWO-DAY,Pending,2461,761,361,2022-01-06,486,Lake Walterbury,5608,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
2462,DANIEL JONES,HUNTJACKIE@EXAMPLE.ORG,30,FEMALE,North Mark,13,ELECTRONICS,HEADPHONES,519.0,27.82,48x26x34,2462,01-24-2021,£2167.83,TWO-DAY,Shipped,2462,48,374,2022-07-12,159,West Kelsey,8844,8,Parks-Gallegos,JENKINSSIDE,6.82
2463,ANDREA KELLY,ROBERTSAVAGE@EXAMPLE.NET,53,MALE,Port Emma,21,FURNITURE,SOFAS,964.1,8.42,39x44x26,2463,12-19-2021,£916.86,TWO-DAY,Pending,2463,943,21,2021-06-28,415,Ellenshire,14049,7,Miller Group,CLARKMOUTH,6.56
2464,GABRIEL LANG,NUNEZTONY@EXAMPLE.COM,26,MALE,Jonesfort,11,CLOTHING,HATS,725.19,6.13,39x23x47,2464,07-04-2023,€1128.16,TWO-DAY,Shipped,2464,185,201,2022-01-17,95,Lake Monique,18830,2,Miller-Pearson,CLARKMOUTH,9.83
2465,ANGELA CASTRO,MONICABELTRAN@EXAMPLE.ORG,44,FEMALE,New Kelsey,10,ELECTRONICS,LAPTOPS,274.01,15.12,27x49x33,2465,11-24-2022,£3946.35,STANDARD,Shipped,2465,386,437,2022-04-28,195,West Maryview,19788,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
2466,AMANDA WARD,EDWARDSLAURA@EXAMPLE.NET,59,FEMALE,Lake Rebecca,48,CLOTHING,JEANS,567.69,35.67,11x16x13,2466,04-19-2021,£4394.3,TWO-DAY,Cancelled,2466,416,345,2021-12-02,408,Jacobhaven,6983,5,Morgan LLC,PORT ROBYNMOUTH,1.23
2467,GAVIN OWENS,HSMITH@EXAMPLE.COM,61,MALE,Jenniferville,9,FURNITURE,BEDS,53.75,28.27,14x12x49,2467,07-07-2022,€3936.24,TWO-DAY,Delivered,2467,541,206,2021-06-15,380,West Angela,13355,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
2468,STUART HESS,ROBINSONJOSEPH@EXAMPLE.NET,37,FEMALE,Huntermouth,2,ELECTRONICS,MOBILE PHONES,216.46,32.17,5x9x48,2468,07-24-2021,€14.6,EXPRESS,Shipped,2468,103,31,2021-07-10,103,New Brentmouth,9478,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
2469,AMANDA BAKER,HERNANDEZBRENT@EXAMPLE.COM,55,FEMALE,Riveraborough,1,ELECTRONICS,CAMERAS,273.11,21.67,6x1x41,2469,04-28-2023,£66.32,STANDARD,Delivered,2469,328,399,2022-04-11,293,Port James,18189,6,Morgan LLC,NEW MARKTOWN,2.48
2470,HANNAH RODRIGUEZ,EJENSEN@EXAMPLE.NET,66,MALE,Loribury,16,FURNITURE,TABLES,610.41,28.32,46x4x1,2470,11-17-2021,$1382.92,STANDARD,Pending,2470,526,143,2021-06-10,152,Perryhaven,18114,5,Morgan LLC,PORT ROBYNMOUTH,1.23
2471,THERESA HUBER,BROWNSAMUEL@EXAMPLE.COM,25,MALE,East Ryanberg,2,ELECTRONICS,MOBILE PHONES,598.24,33.01,11x5x10,2471,05-13-2021,€1326.42,TWO-DAY,Pending,2471,812,422,2020-12-27,31,Williamsonburgh,9705,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
2472,KAREN GLASS,CHRISTOPHER44@EXAMPLE.ORG,68,MALE,New Christopherport,21,FURNITURE,SOFAS,335.84,39.4,34x43x26,2472,07-15-2022,£1627.52,TWO-DAY,Shipped,2472,351,483,2022-01-13,12,New Sherri,14272,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
2473,JOSEPH PRUITT,ZACHARY66@EXAMPLE.NET,67,FEMALE,Lake Shawn,8,CLOTHING,SHOES,93.64,20.58,32x22x26,2473,02-13-2023,€3798.05,TWO-DAY,Delivered,2473,121,375,2021-11-21,390,North Leah,16544,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
2474,NANCY HANSEN,RANDYCARDENAS@EXAMPLE.ORG,49,MALE,Kingport,2,ELECTRONICS,MOBILE PHONES,947.66,8.15,29x9x24,2474,09-21-2020,$2514.9,EXPRESS,Shipped,2474,146,434,2020-12-02,93,Robertburgh,13418,7,Miller Group,CLARKMOUTH,6.56
2475,KIMBERLY BRADSHAW,SAMANTHAWILLIAMS@EXAMPLE.COM,42,MALE,Martinezmouth,21,FURNITURE,SOFAS,960.8,21.07,44x17x33,2475,06-22-2022,$3162.65,STANDARD,Delivered,2475,18,376,2022-02-11,251,Amybury,9725,2,Miller-Pearson,CLARKMOUTH,9.83
2476,BRADLEY MONROE,ZSMITH@EXAMPLE.ORG,50,FEMALE,West Angelamouth,0,ELECTRONICS,SMART WATCHES,539.26,6.61,31x30x24,2476,09-01-2023,$567.97,EXPRESS,Pending,2476,940,184,2021-12-15,460,Port Richardland,15395,5,Morgan LLC,PORT ROBYNMOUTH,1.23
2477,SHARON BROWN,YWASHINGTON@EXAMPLE.NET,55,FEMALE,Hodgeshaven,12,CLOTHING,DRESSES,964.8,26.9,39x42x49,2477,02-26-2021,£1135.12,TWO-DAY,Cancelled,2477,294,183,2020-11-03,58,New Amanda,5037,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
2478,JUDITH MOORE,JASONBUSH@EXAMPLE.ORG,69,FEMALE,Ellenton,16,FURNITURE,TABLES,377.42,43.54,50x8x28,2478,01-03-2022,€3264.85,EXPRESS,Cancelled,2478,472,149,2020-09-25,338,East Angelicaborough,13822,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
2479,WILLIAM NEWTON,ROBINSONRENEE@EXAMPLE.ORG,49,MALE,South Jasonfurt,2,ELECTRONICS,MOBILE PHONES,137.85,9.47,44x46x10,2479,07-01-2023,$2317.76,STANDARD,Shipped,2479,661,489,2022-08-11,378,South Susan,9226,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
2480,JOSEPH ONEILL,DAWSONJESSICA@EXAMPLE.COM,36,MALE,North Stevenstad,16,FURNITURE,TABLES,182.13,3.41,27x42x16,2480,10-13-2021,€1481.02,STANDARD,Pending,2480,3,49,2021-09-11,25,North Jamesmouth,17960,5,Morgan LLC,PORT ROBYNMOUTH,1.23
2481,DAVID KELLEY,BRITTANY69@EXAMPLE.COM,25,MALE,Port Henry,8,CLOTHING,SHOES,602.37,4.25,10x8x13,2481,12-06-2021,€3903.9,TWO-DAY,Pending,2481,625,328,2021-03-21,15,North Jack,19244,6,Morgan LLC,NEW MARKTOWN,2.48
2482,JOHN CURTIS,ESTEVENSON@EXAMPLE.ORG,24,FEMALE,Adriennefort,6,FURNITURE,CHAIRS,201.89,42.31,12x11x20,2482,08-06-2021,€1984.08,STANDARD,Cancelled,2482,526,493,2021-08-01,202,Davisborough,6330,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
2483,EDWARD HERNANDEZ,HEATHERLLOYD@EXAMPLE.COM,30,MALE,Port Lindsey,12,CLOTHING,DRESSES,178.84,34.13,11x43x5,2483,10-08-2022,£3762.28,EXPRESS,Cancelled,2483,315,210,2021-05-08,222,West Kristen,11070,8,Parks-Gallegos,JENKINSSIDE,6.82
2484,DOMINIC WRIGHT,GCARPENTER@EXAMPLE.COM,62,MALE,Josephchester,48,CLOTHING,JEANS,65.48,1.9,37x5x20,2484,04-22-2022,£3882.7,STANDARD,Pending,2484,65,453,2021-11-07,468,Port Aimee,8059,5,Morgan LLC,PORT ROBYNMOUTH,1.23
2485,BRADLEY JONES,CHAD33@EXAMPLE.NET,70,MALE,Parsonsland,13,ELECTRONICS,HEADPHONES,464.85,10.11,44x42x10,2485,08-28-2022,€1609.65,TWO-DAY,Delivered,2485,13,279,2021-01-29,131,Port Darrenburgh,11911,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
2486,DR. AMY ORTIZ,STEPHANIE28@EXAMPLE.NET,59,FEMALE,Loganmouth,2,ELECTRONICS,MOBILE PHONES,349.39,42.87,11x14x38,2486,10-10-2021,€619.59,EXPRESS,Cancelled,2486,905,181,2022-06-15,101,Morganshire,9227,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
2487,TAMI CHANDLER,MICHELLEBECK@EXAMPLE.ORG,35,MALE,Lake Michael,8,CLOTHING,SHOES,542.57,28.85,44x12x7,2487,01-10-2023,£38.5,EXPRESS,Cancelled,2487,247,78,2022-05-24,387,West Josephtown,10216,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
2488,JON FARLEY,PAULWOODS@EXAMPLE.ORG,22,MALE,Scottland,16,FURNITURE,TABLES,524.73,5.9,49x27x6,2488,09-27-2021,£1861.48,EXPRESS,Delivered,2488,85,372,2021-03-24,135,Rowemouth,6582,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
2490,AMANDA PATEL,DAVIDWASHINGTON@EXAMPLE.COM,52,MALE,Port Brian,0,ELECTRONICS,SMART WATCHES,504.13,49.74,30x45x38,2490,09-09-2020,$1946.15,TWO-DAY,Shipped,2490,369,102,2020-12-20,332,East Richardview,18143,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
2491,HELEN MOORE,ANDREW51@EXAMPLE.COM,62,FEMALE,Christopherhaven,16,FURNITURE,TABLES,502.36,14.07,4x32x29,2491,09-14-2021,£62.56,TWO-DAY,Cancelled,2491,746,314,2022-03-20,166,Mirandabury,5093,5,Morgan LLC,PORT ROBYNMOUTH,1.23
2492,STEVEN NORTON,TERESABLACKWELL@EXAMPLE.COM,34,MALE,South Kendra,10,ELECTRONICS,LAPTOPS,477.34,0.52,1x1x13,2492,04-07-2021,£1299.56,STANDARD,Delivered,2492,394,102,2022-04-21,299,North Nicholas,17164,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
2493,DIANA RICHARDS,MICHAELDIAZ@EXAMPLE.NET,59,MALE,Vincentmouth,48,CLOTHING,JEANS,620.04,23.03,16x42x3,2493,04-30-2022,$548.1,STANDARD,Pending,2493,400,58,2021-06-08,359,New Michaelhaven,9972,7,Miller Group,CLARKMOUTH,6.56
2494,ANNA MCGUIRE,KBENNETT@EXAMPLE.COM,50,FEMALE,Lake Marcusmouth,8,CLOTHING,SHOES,547.9,35.84,48x13x13,2494,10-24-2022,€2942.92,STANDARD,Pending,2494,357,256,2020-12-23,249,New Amanda,11942,8,Parks-Gallegos,JENKINSSIDE,6.82
2495,ANGEL RICHARDS,RMOON@EXAMPLE.ORG,66,FEMALE,Michaelshire,3,FURNITURE,CABINETS,903.11,24.61,18x18x18,2495,06-10-2022,$2519.8,EXPRESS,Cancelled,2495,785,297,2021-02-13,87,New Leonard,5496,7,Miller Group,CLARKMOUTH,6.56
2497,LINDA ROBERTS,CAMPBELLTONYA@EXAMPLE.NET,56,FEMALE,East Katherine,0,ELECTRONICS,SMART WATCHES,734.7,29.18,45x12x5,2497,03-03-2022,€193.35,TWO-DAY,Delivered,2497,526,496,2022-07-05,41,East Rodney,7172,7,Miller Group,CLARKMOUTH,6.56
2498,BENJAMIN HIGGINS,BAILEYCHARLES@EXAMPLE.NET,70,MALE,Roweview,3,FURNITURE,CABINETS,276.48,46.9,14x8x38,2498,07-03-2022,€125.76,EXPRESS,Cancelled,2498,762,432,2021-03-13,376,Michaeltown,19771,5,Morgan LLC,PORT ROBYNMOUTH,1.23
2499,ANGELA MASON,JENNIFER84@EXAMPLE.NET,39,FEMALE,Toddburgh,9,FURNITURE,BEDS,527.73,20.79,1x9x29,2499,02-02-2021,€1272.64,TWO-DAY,Shipped,2499,907,468,2020-11-16,437,Marilynside,18461,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
2501,SANDRA BARBER,BAKERJOHNNY@EXAMPLE.COM,60,FEMALE,South Tammy,12,CLOTHING,DRESSES,296.57,32.46,11x37x11,2501,03-27-2021,€1450.05,STANDARD,Delivered,2501,14,337,2021-04-06,248,West Valerieton,18050,8,Parks-Gallegos,JENKINSSIDE,6.82
2502,HALEY GARCIA,DAVID21@EXAMPLE.COM,18,FEMALE,New Elizabeth,9,FURNITURE,BEDS,757.84,18.54,7x36x23,2502,09-24-2022,£494.44,EXPRESS,Delivered,2502,606,364,2021-06-01,181,Judyside,6915,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
2503,CHRISTOPHER TUCKER,AMY65@EXAMPLE.NET,52,FEMALE,Lake Barry,1,ELECTRONICS,CAMERAS,497.65,42.39,15x27x28,2503,12-26-2021,$146.28,STANDARD,Pending,2503,906,264,2022-07-13,240,Port Marilyn,14392,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
2504,PHILLIP BARNES,PAULCARTER@EXAMPLE.ORG,67,MALE,Torresburgh,16,FURNITURE,TABLES,75.06,29.61,46x25x21,2504,02-01-2023,$75.0,STANDARD,Shipped,2504,58,49,2021-08-17,227,Jenniferborough,8982,5,Morgan LLC,PORT ROBYNMOUTH,1.23
2505,MATTHEW STEVENSON,VDURHAM@EXAMPLE.COM,32,MALE,Baileytown,8,CLOTHING,SHOES,289.56,29.16,14x23x7,2505,05-03-2022,$478.38,STANDARD,Pending,2505,559,177,2022-06-07,416,South Jamiemouth,8387,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
2506,DAVID BROWN,MSTEWART@EXAMPLE.COM,31,FEMALE,East Benjaminfurt,8,CLOTHING,SHOES,508.02,30.48,34x16x27,2506,08-23-2023,$63.52,EXPRESS,Shipped,2506,660,303,2021-12-12,188,West Jeremyberg,5869,5,Morgan LLC,PORT ROBYNMOUTH,1.23
2507,ADAM HOLT,LWOLFE@EXAMPLE.COM,63,FEMALE,Port Johnberg,13,ELECTRONICS,HEADPHONES,62.42,4.95,20x4x19,2507,06-21-2021,€2989.95,STANDARD,Cancelled,2507,159,466,2020-11-22,136,Jenniferfurt,7388,7,Miller Group,CLARKMOUTH,6.56
2509,CONNIE BROWN,ERIC29@EXAMPLE.COM,64,FEMALE,West Elizabeth,12,CLOTHING,DRESSES,103.7,9.37,4x48x38,2509,08-19-2021,€1256.02,EXPRESS,Pending,2509,989,271,2021-05-19,204,North Monicaville,14702,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
2511,RICKY NOVAK,DWHEELER@EXAMPLE.ORG,41,FEMALE,New Gregory,2,ELECTRONICS,MOBILE PHONES,280.65,31.96,18x6x5,2511,09-06-2021,£696.89,STANDARD,Pending,2511,122,394,2021-05-13,226,East Daniel,17215,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
2512,JASON FAULKNER,TORRESGARY@EXAMPLE.ORG,38,FEMALE,Lake Nicholasfurt,16,FURNITURE,TABLES,847.84,21.85,34x50x13,2512,06-17-2021,€1573.04,STANDARD,Shipped,2512,596,213,2021-02-12,255,North Kim,18260,8,Parks-Gallegos,JENKINSSIDE,6.82
2513,CHRISTINA RIVERA,ANTHONY50@EXAMPLE.COM,63,FEMALE,Port Lindachester,21,FURNITURE,SOFAS,203.51,16.16,10x10x29,2513,07-03-2023,£322.7,STANDARD,Cancelled,2513,131,293,2022-05-12,314,South Andreaborough,10918,8,Parks-Gallegos,JENKINSSIDE,6.82
2514,BRIANNA DEAN,CHRISTOPHERPHILLIPS@EXAMPLE.COM,55,FEMALE,Cooperside,2,ELECTRONICS,MOBILE PHONES,747.08,37.62,13x47x30,2514,10-04-2021,€586.81,STANDARD,Delivered,2514,416,375,2022-08-25,417,New Anthonyfort,16631,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
2515,DAVID JOHNSON DDS,SINGHTAMMY@EXAMPLE.ORG,38,FEMALE,Hooverfurt,4,CLOTHING,T-SHIRTS,931.08,41.62,45x40x9,2515,04-12-2022,$551.57,EXPRESS,Delivered,2515,394,400,2021-01-19,218,East Brandonville,5696,7,Miller Group,CLARKMOUTH,6.56
2516,GREGORY VILLA,RODRIGUEZJEFFERY@EXAMPLE.ORG,68,MALE,Thompsonshire,21,FURNITURE,SOFAS,38.11,9.56,17x7x22,2516,12-12-2020,€370.95,STANDARD,Pending,2516,128,137,2022-07-03,392,Port Christopherport,5328,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
2517,LANCE FIELDS,TONYAREED@EXAMPLE.NET,67,MALE,Alexanderport,0,ELECTRONICS,SMART WATCHES,715.07,22.01,44x7x23,2517,04-10-2022,£495.48,STANDARD,Pending,2517,34,474,2021-01-05,157,Lake Jameston,10945,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
2518,NANCY RUSSELL,BENJAMINRACHEL@EXAMPLE.ORG,49,FEMALE,Rossview,4,CLOTHING,T-SHIRTS,449.33,15.12,5x36x13,2518,05-14-2021,£1344.6,TWO-DAY,Cancelled,2518,23,179,2021-12-13,209,Austinville,9637,7,Miller Group,CLARKMOUTH,6.56
2519,LISA GREER,SHANEHARMON@EXAMPLE.ORG,43,MALE,Port Raymondmouth,1,ELECTRONICS,CAMERAS,340.66,48.75,20x24x17,2519,11-19-2022,$2431.5,TWO-DAY,Pending,2519,55,287,2022-07-06,257,Hawkinsshire,16821,5,Morgan LLC,PORT ROBYNMOUTH,1.23
