CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,Date_Order,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,Location_warehouse,Capacity,SupplierID,Company,Location_Supplier,QualityScore
3941,Shelby Erickson,jeremiahclark@example.com,35,Male,New Kimberly,9,Furniture,Beds,166.63,18.27,17x9x6,3941,2022-09-04,£1867.26,Express,Cancelled,3941,700,148,2021-10-22,133,Adamville,9497,2,Miller-Pearson,Clarkmouth,9.83
3942,Heather Wilson,timothydavis@example.org,27,Male,Hendersonshire,16,Furniture,Tables,417.42,12.44,17x29x21,3942,2020-12-01,$3678.36,Two-day,Shipped,3942,500,497,2021-02-27,433,Mistyburgh,11268,3,Johnson-Rodriguez,Katherineborough,7.4
3943,Caitlin Harris,susan30@example.com,43,Female,East Laurenland,8,Clothing,Shoes,591.73,42.23,37x14x6,3943,11-21-2020,£1454.8,Express,Cancelled,3943,305,467,2021-04-29,172,North Jessefurt,9981,9,Johnson-Rodriguez,Katherineborough,7.81
3944,Andrew Hernandez,iedwards@example.org,65,Female,Ashleyburgh,16,Furniture,Tables,395.65,12.49,40x9x42,3944,2023-05-29,£3096.08,Standard,Cancelled,3944,589,332,2022-05-20,487,Port Jennifer,11437,7,Miller Group,Clarkmouth,6.56
3945,Tyrone Garcia,pthompson@example.net,61,Female,New Shelley,13,Electronics,Headphones,910.2,4.5,31x19x42,3945,19/03/2023,$4429.65,Standard,Cancelled,3945,243,71,2022-03-24,482,Mendezside,18674,0,Johnson-Rodriguez,Port Robynmouth,0.0
3946,Jennifer Horn,pjones@example.net,63,Male,Andersonhaven,12,Clothing,Dresses,899.87,25.9,44x26x25,3946,2021-03-21,$1571.92,Express,Pending,3946,436,130,2021-02-03,83,East Travis,11699,2,Miller-Pearson,Clarkmouth,9.83
3947,James Gray,carriemcmillan@example.net,49,Male,Kevinview,48,Clothing,Jeans,956.06,38.57,10x19x26,3947,2022-01-18,$112.47,Standard,Shipped,3947,646,434,2021-04-15,22,North Calvinbury,12781,7,Miller Group,Clarkmouth,6.56
3948,Victor Wade,brian86@example.net,64,Male,North Brian,12,Clothing,Dresses,818.07,1.58,45x12x19,3948,2021-11-25,£523.06,Standard,Shipped,3948,451,340,2020-11-28,295,Burtonbury,19404,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
3949,Curtis Hinton,rachelcontreras@example.com,54,Female,West Paulfort,48,Clothing,Jeans,665.6,2.08,5x8x14,3949,04-29-2022,€2602.56,Express,Delivered,3949,129,380,2021-01-09,184,Tuckerhaven,16439,6,Morgan LLC,New Marktown,2.48
3950,Justin Spencer,uross@example.org,38,Male,Lake Jason,1,Electronics,Cameras,940.57,17.89,15x38x31,3950,10/05/2022,€1527.99,Two-day,Pending,3950,321,334,2020-09-24,129,North Blakeland,15758,3,Johnson-Rodriguez,Katherineborough,7.4
3951,William Bartlett,gutierrezchristopher@example.net,41,Female,Judyview,8,Clothing,Shoes,70.46,28.5,6x10x37,3951,2021-06-18,€828.48,Standard,Pending,3951,277,281,2022-04-20,267,Christianborough,11229,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
3952,Karen Aguilar,christophersolomon@example.org,40,Male,Dylanton,13,Electronics,Headphones,569.78,39.2,32x5x44,3952,2021-09-24,€876.56,Standard,Shipped,3952,491,422,2020-11-16,269,South Kelly,15403,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
3953,Roger Rodriguez,jennaneal@example.net,25,Male,Krystalfurt,6,Furniture,Chairs,818.5,26.43,7x33x16,3953,2021-10-06,€1959.3,Express,Pending,3953,830,363,2022-02-28,88,Powellberg,6982,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
3954,Daniel Huber,katherinemartinez@example.org,67,Male,West Jennifer,1,Electronics,Cameras,816.74,40.21,18x25x45,3954,2022-01-01,€320.07,Express,Delivered,3954,631,383,2022-06-22,13,Cameronside,13847,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
3955,Yolanda Donaldson,stephencordova@example.com,48,Male,Smithland,6,Furniture,Chairs,987.99,37.99,36x28x20,3955,30/12/2020,€2863.26,Standard,Delivered,3955,475,60,2021-07-18,162,Christophermouth,19145,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
3956,Justin Crawford,richard54@example.org,23,Male,Nelsonstad,2,Electronics,Mobile Phones,20.75,17.15,7x46x38,3956,05-20-2021,£1065.16,Express,Shipped,3956,84,290,2022-05-31,268,Chasefurt,16822,8,Parks-Gallegos,Jenkinsside,6.82
3957,Julie Ryan,xavierwashington@example.org,63,Male,Port Kelly,11,Clothing,Hats,126.73,21.89,14x40x39,3957,23/08/2022,€1358.14,Two-day,Shipped,3957,412,200,2021-08-25,240,Port Marilyn,14392,7,Miller Group,Clarkmouth,6.56
3958,Brooke Park,egonzalez@example.net,36,Female,West Richardbury,1,Electronics,Cameras,93.95,34.19,27x43x34,3958,2022-06-29,€1155.55,Standard,Shipped,3958,524,434,2022-01-10,97,Robinstad,9214,9,Johnson-Rodriguez,Katherineborough,7.81
3959,Lauren Skinner,thomaskatie@example.org,52,Female,Port Melissaport,9,Furniture,Beds,29.66,48.57,5x25x25,3959,05-19-2022,€4093.2,Express,Delivered,3959,106,431,2022-01-06,277,South Sarahland,17642,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
3960,James Bishop,lindseyellis@example.com,63,Female,Gonzalezmouth,16,Furniture,Tables,211.24,40.58,2x48x2,3960,04-10-2022,£451.93,Standard,Delivered,3960,174,257,2022-01-17,282,Rebekahfurt,8508,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
3961,Olivia Bartlett,derek70@example.net,25,Female,New Courtneyhaven,13,Electronics,Headphones,944.07,24.01,22x35x47,3961,02/06/2023,$4036.3,Two-day,Cancelled,3961,445,150,2022-07-20,14,Burtonmouth,15203,6,Morgan LLC,New Marktown,2.48
3962,Linda Jordan,mullinstyler@example.org,37,Male,Nicoleborough,21,Furniture,Sofas,692.01,36.16,20x28x5,3962,30/01/2023,£1775.6,Standard,Pending,3962,39,25,2022-06-18,328,North Jenniferburgh,10835,0,Johnson-Rodriguez,Port Robynmouth,0.0
3963,Andrea Barr,jilljackson@example.org,45,Female,South Mariaville,3,Furniture,Cabinets,360.35,12.76,46x37x5,3963,10-25-2021,$4782.75,Express,Delivered,3963,592,371,2020-12-02,271,Gibsontown,10403,2,Miller-Pearson,Clarkmouth,9.83
3964,Patrick Ball,victoriatodd@example.net,29,Male,Johnsonton,21,Furniture,Sofas,457.66,0.64,25x25x10,3964,02/11/2021,€4965.55,Standard,Delivered,3964,105,58,2021-01-18,49,New Daniel,9432,0,Johnson-Rodriguez,Port Robynmouth,0.0
3965,Michele Young,kevingregory@example.com,49,Female,Cochranville,9,Furniture,Beds,470.55,15.41,21x34x11,3965,10-04-2022,€3238.0,Two-day,Shipped,3965,300,300,2021-10-13,364,Houstonshire,13945,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
3966,David Henderson,charlespatterson@example.org,49,Male,New Charlesshire,11,Clothing,Hats,144.71,46.22,10x8x2,3966,10-21-2021,£3426.0,Express,Shipped,3966,102,175,2022-07-19,466,South Jamie,5746,3,Johnson-Rodriguez,Katherineborough,7.4
3967,Andre Hull,nicole98@example.com,35,Male,Armstrongland,3,Furniture,Cabinets,969.74,39.27,28x26x25,3967,05/02/2022,£3968.68,Express,Cancelled,3967,759,51,2022-05-05,29,New Allison,17525,7,Miller Group,Clarkmouth,6.56
3968,Steven Cobb,colemargaret@example.com,48,Male,East Tanya,48,Clothing,Jeans,374.15,36.81,39x18x18,3968,08/11/2022,$638.44,Express,Delivered,3968,688,112,2022-01-29,294,Port Davidfurt,5812,3,Johnson-Rodriguez,Katherineborough,7.4
3969,Jacob Henderson,gmartinez@example.org,21,Male,Lawrenceberg,21,Furniture,Sofas,591.08,41.52,24x12x18,3969,17/06/2022,€116.61,Express,Delivered,3969,559,25,2022-07-28,78,Simpsonshire,12048,9,Johnson-Rodriguez,Katherineborough,7.81
3970,Roberto Vega,blakemelissa@example.net,37,Male,Davisshire,9,Furniture,Beds,422.83,42.01,7x50x18,3970,19/01/2021,£1862.25,Standard,Shipped,3970,600,422,2022-07-15,77,Jessicastad,12375,0,Johnson-Rodriguez,Port Robynmouth,0.0
3971,Christina Long,jbarron@example.com,29,Male,Christineside,6,Furniture,Chairs,263.01,42.5,31x44x4,3971,14/03/2021,$3408.92,Standard,Delivered,3971,494,222,2021-03-05,438,South Ashleyland,14465,7,Miller Group,Clarkmouth,6.56
3972,Richard Dunn,donnawilliams@example.com,20,Male,Cunninghamfort,9,Furniture,Beds,35.2,16.31,6x44x49,3972,11-13-2020,€575.82,Two-day,Shipped,3972,961,202,2021-08-09,247,New Lauren,15715,3,Johnson-Rodriguez,Katherineborough,7.4
3973,Amy Wright,wbrewer@example.net,51,Female,Lake Daniel,12,Clothing,Dresses,847.77,48.36,34x23x33,3973,2021-06-30,$1350.44,Two-day,Cancelled,3973,526,150,2022-03-24,189,North Rebecca,15747,2,Miller-Pearson,Clarkmouth,9.83
3974,Charles Smith,abigail51@example.com,50,Female,West Jamestown,12,Clothing,Dresses,207.77,11.0,28x7x45,3974,11-17-2021,£437.98,Standard,Cancelled,3974,476,247,2020-09-24,1,North Samantha,11291,2,Miller-Pearson,Clarkmouth,9.83
3975,Nathaniel Thomas,coryhoffman@example.net,26,Female,Foxmouth,1,Electronics,Cameras,540.68,10.38,47x21x44,3975,04/04/2021,€4103.45,Two-day,Cancelled,3975,165,165,2021-05-05,161,West Michelleshire,7101,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
3976,Angela Sims,lindsay50@example.com,47,Male,Mcknightfurt,4,Clothing,T-Shirts,428.45,6.15,40x24x22,3976,31/05/2021,€3545.36,Standard,Pending,3976,774,243,2021-06-05,164,Austinland,7259,2,Miller-Pearson,Clarkmouth,9.83
3977,Karen Kelley,nmatthews@example.org,52,Male,Maryhaven,1,Electronics,Cameras,449.38,29.95,43x8x3,3977,03-23-2023,£153.4,Express,Cancelled,3977,768,166,2021-06-09,89,Bruceside,9312,8,Parks-Gallegos,Jenkinsside,6.82
3978,John Foster,yrodriguez@example.org,47,Male,South Justin,12,Clothing,Dresses,787.4,30.75,13x48x13,3978,11-10-2020,$1668.96,Standard,Pending,3978,597,379,2021-05-04,111,Melodyhaven,8492,2,Miller-Pearson,Clarkmouth,9.83
3979,Bailey Gibson,jenniferharper@example.com,46,Female,North Leslieside,13,Electronics,Headphones,57.29,29.59,19x13x24,3979,03-26-2023,£11.72,Two-day,Shipped,3979,269,255,2021-07-25,96,West Alicia,6904,6,Morgan LLC,New Marktown,2.48
3980,Leah White,mendezjenna@example.org,33,Female,Lake Hannahmouth,9,Furniture,Beds,839.29,21.64,49x5x9,3980,2022-04-14,£163.45,Standard,Pending,3980,137,224,2020-11-12,201,Port Patrickchester,11919,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
3981,Alexander Rivas,carrkyle@example.com,59,Male,Mcculloughhaven,0,Electronics,Smart Watches,139.9,31.9,32x32x33,3981,03-07-2023,£1178.92,Standard,Cancelled,3981,389,405,2020-11-21,39,New Samantha,8984,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
3982,Mariah Simpson,jonathanharvey@example.net,38,Male,North Emily,8,Clothing,Shoes,599.17,16.04,25x28x30,3982,24/01/2021,£718.57,Express,Shipped,3982,725,235,2022-04-18,384,Thomasville,18680,0,Johnson-Rodriguez,Port Robynmouth,0.0
3983,Clinton Larson,irusso@example.com,31,Male,New Joshua,8,Clothing,Shoes,346.63,47.51,33x27x35,3983,2022-06-05,$1389.6,Standard,Cancelled,3983,398,251,2022-07-19,359,New Michaelhaven,9972,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
3984,Austin Harrington,jonathangay@example.org,49,Female,Haleyview,13,Electronics,Headphones,276.95,46.75,25x5x43,3984,17/12/2021,€471.48,Two-day,Cancelled,3984,495,324,2022-04-12,255,North Kim,18260,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
3985,Ashley Williams,charlesstewart@example.com,59,Female,Lake Deannabury,13,Electronics,Headphones,359.3,29.95,34x7x34,3985,29/10/2021,$726.5,Express,Shipped,3985,198,230,2022-06-13,227,Jenniferborough,8982,8,Parks-Gallegos,Jenkinsside,6.82
3986,Karen Le,mark30@example.net,56,Male,New Patrick,4,Clothing,T-Shirts,175.6,15.91,32x12x31,3986,04-22-2023,€1614.0,Express,Shipped,3986,84,480,2022-04-20,407,North Emilymouth,6197,3,Johnson-Rodriguez,Katherineborough,7.4
3987,Tamara Keller DVM,lindagarcia@example.net,21,Female,Port Maria,0,Electronics,Smart Watches,315.91,23.76,10x50x23,3987,2023-01-19,€580.9,Express,Pending,3987,608,429,2021-05-14,379,Maynardchester,6758,6,Morgan LLC,New Marktown,2.48
3988,Justin Hopkins,colecheyenne@example.com,44,Male,Harrisonport,4,Clothing,T-Shirts,784.68,49.43,11x3x20,3988,11/12/2022,£1833.36,Standard,Pending,3988,610,477,2022-08-22,175,West Staceyville,9788,9,Johnson-Rodriguez,Katherineborough,7.81
3989,Belinda Golden,joshuabaker@example.net,49,Female,South Michael,9,Furniture,Beds,182.77,44.72,4x11x39,3989,2022-05-15,€234.42,Express,Shipped,3989,20,128,2021-05-01,0,Maryside,12003,6,Morgan LLC,New Marktown,2.48
3990,Darryl Scott,pennygarcia@example.com,60,Male,Hillfort,13,Electronics,Headphones,409.11,5.26,21x32x1,3990,24/06/2022,$3276.4,Standard,Pending,3990,896,226,2020-09-23,99,South Stephaniefurt,11136,6,Morgan LLC,New Marktown,2.48
3991,Timothy Stewart,cookjonathan@example.net,62,Female,Jonesburgh,1,Electronics,Cameras,9.19,28.29,8x34x6,3991,2021-07-13,$1719.16,Express,Shipped,3991,52,451,2022-07-01,202,Davisborough,6330,6,Morgan LLC,New Marktown,2.48
3992,Jennifer Duncan,garzamichael@example.com,49,Male,Jessicaburgh,1,Electronics,Cameras,503.47,8.32,4x12x5,3992,04/07/2022,€2581.65,Standard,Shipped,3992,398,173,2021-02-09,133,Adamville,9497,6,Morgan LLC,New Marktown,2.48
3993,Tina Mills,susan66@example.net,21,Female,Pollardmouth,10,Electronics,Laptops,432.98,43.8,6x34x44,3993,2021-05-05,£2214.42,Express,Shipped,3993,111,131,2021-12-21,201,Port Patrickchester,11919,9,Johnson-Rodriguez,Katherineborough,7.81
3994,Lori Johnson,floresdavid@example.com,30,Male,Richardside,3,Furniture,Cabinets,429.8,18.38,41x49x35,3994,10-15-2021,€1632.2,Two-day,Delivered,3994,403,12,2022-05-09,341,Dustinborough,14103,0,Johnson-Rodriguez,Port Robynmouth,0.0
3995,Maria Martin,zmccann@example.com,24,Female,Lake Charlesbury,3,Furniture,Cabinets,441.76,6.15,35x6x40,3995,05-09-2021,£1751.62,Express,Shipped,3995,266,499,2021-02-03,384,Thomasville,18680,2,Miller-Pearson,Clarkmouth,9.83
3996,Kimberly James,robertmaynard@example.net,67,Male,New Scottstad,8,Clothing,Shoes,211.03,43.47,36x5x45,3996,2021-01-30,$511.92,Two-day,Shipped,3996,257,284,2022-01-08,232,South Toddburgh,15383,8,Parks-Gallegos,Jenkinsside,6.82
3997,Kelly Bowen,solisshirley@example.org,38,Male,Colemanport,0,Electronics,Smart Watches,922.77,29.67,16x15x11,3997,01/06/2023,£1708.12,Standard,Delivered,3997,129,160,2021-05-24,41,East Rodney,7172,0,Johnson-Rodriguez,Port Robynmouth,0.0
3998,Jennifer Garcia,molly11@example.com,62,Female,Scottville,11,Clothing,Hats,385.65,10.05,50x35x6,3998,07-18-2023,$3927.3,Express,Cancelled,3998,816,421,2021-12-03,162,Christophermouth,19145,3,Johnson-Rodriguez,Katherineborough,7.4
3999,Adam Marsh,valerie78@example.net,22,Female,West Morganmouth,3,Furniture,Cabinets,510.91,7.44,34x7x45,3999,2022-03-05,$2195.52,Express,Delivered,3999,654,370,2021-01-24,199,Port Jonathan,13686,6,Morgan LLC,New Marktown,2.48
4000,Ruben Wilson,unknown,21,Female,Hartmouth,6,Furniture©,Chairs,71.24,8.02,14x10x31,4000,28/09/2022,$926.4,Express,Pending,4000,848,44,2022-02-21,187,Lisaborough,7675,0,Johnson-Rodriguez,Port Robynmouth,0.0
4001,Dawn Knight,hallchristopher@example.net,60,Female,Lake Megan,2,Electronics,Mobile Phones,440.12,35.61,22x12x43,4001,02-09-2022,€236.06,Standard,Cancelled,4001,361,388,2020-09-02,465,Perryport,10890,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
4002,James Davis,portega@example.org,68,Female,Hernandezfurt,2,Electronics,Mobile Phones,405.95,43.13,50x30x19,4002,14/08/2023,$849.26,Standard,Cancelled,4002,102,489,2021-11-21,405,Lake Sarabury,10368,0,Johnson-Rodriguez,Port Robynmouth,0.0
4003,Shannon King,mporter@example.org,48,Male,Aprilburgh,0,Electronics,Smart Watches,184.79,39.51,30x1x22,4003,16/06/2022,$1201.04,Standard,Shipped,4003,12,190,2022-01-23,279,North Jeanettefurt,17976,2,Miller-Pearson,Clarkmouth,9.83
4004,Nicole Larsen,azimmerman@example.com,45,Female,North Aprilhaven,12,Clothing,Dresses,634.55,29.21,19x22x11,4004,2023-06-27,€997.43,Express,Pending,4004,256,393,2021-04-12,481,Margaretberg,14080,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
4005,Kristina Rose,hooverkelly@example.net,33,Female,New Wayneshire,16,Furniture,Tables,341.4,17.71,16x21x11,4005,28/10/2022,$74.08,Standard,Pending,4005,556,206,2021-09-06,359,New Michaelhaven,9972,0,Johnson-Rodriguez,Port Robynmouth,0.0
4006,Cody Flores,tammyprice@example.net,21,Female,Lake Joseph,3,Furniture,Cabinets,676.26,17.93,27x21x5,4006,2022-09-07,€4311.75,Standard,Pending,4006,82,301,2021-06-15,400,Lake Christopherfort,5864,3,Johnson-Rodriguez,Katherineborough,7.4
4007,Douglas Nguyen,hannahdavid@example.org,57,Female,East Meganmouth,12,Clothing,Dresses,176.82,7.82,34x34x41,4007,07-18-2022,€977.68,Standard,Pending,4007,74,379,2022-08-14,41,East Rodney,7172,0,Johnson-Rodriguez,Port Robynmouth,0.0
4008,Ryan Fisher,qparker@example.org,70,Female,Port Mariashire,3,Furniture,Cabinets,966.32,34.33,2x15x15,4008,09-06-2020,$2032.75,Standard,Delivered,4008,534,225,2021-07-25,183,Webbmouth,19125,8,Parks-Gallegos,Jenkinsside,6.82
4009,Kevin Weeks,brianbennett@example.net,69,Male,South Jerry,9,Furniture,Beds,438.71,6.86,42x24x27,4009,2021-05-12,€2362.1,Standard,Delivered,4009,448,273,2020-09-04,319,Lake Nicolebury,8097,7,Miller Group,Clarkmouth,6.56
4010,Joy Gomez,flowersbenjamin@example.com,18,Male,Marytown,3,Furniture,Cabinets,441.12,8.95,37x18x11,4010,09/09/2021,€3582.44,Two-day,Cancelled,4010,331,174,2021-10-30,26,Davidberg,17694,7,Miller Group,Clarkmouth,6.56
4011,Amy Warner,onguyen@example.net,68,Female,Jefferyton,3,Furniture,Cabinets,894.3,29.1,25x24x49,4011,01-13-2022,£1300.18,Standard,Pending,4011,530,356,2021-05-20,390,North Leah,16544,9,Johnson-Rodriguez,Katherineborough,7.81
4012,Jason Vasquez,qwaller@example.net,36,Female,West Donaldfurt,1,Electronics,Cameras,72.55,39.55,31x3x17,4012,21/05/2021,$1563.03,Express,Shipped,4012,828,200,2021-03-04,172,North Jessefurt,9981,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
4013,Chloe Erickson,leachemily@example.org,27,Female,East Justinstad,16,Furniture,Tables,337.75,24.76,26x2x4,4013,04-26-2021,$1697.62,Express,Pending,4013,515,70,2022-04-28,32,East Christinafurt,18998,0,Johnson-Rodriguez,Port Robynmouth,0.0
4014,Billy Moore,ywells@example.net,25,Female,Carterville,2,Electronics,Mobile Phones,496.02,49.42,49x17x23,4014,04-19-2021,€668.85,Standard,Shipped,4014,77,57,2020-10-05,338,East Angelicaborough,13822,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
4015,Sharon Ferguson,troy42@example.org,61,Female,Garzaburgh,2,Electronics,Mobile Phones,179.85,19.38,36x38x50,4015,2022-01-08,€2478.48,Two-day,Pending,4015,6,372,2021-02-19,198,Port Timothyport,16452,8,Parks-Gallegos,Jenkinsside,6.82
4016,Pamela Henderson,rgraham@example.org,44,Male,Port Amy,13,Electronics,Headphones,188.63,21.16,11x10x48,4016,16/01/2023,$94.5,Express,Delivered,4016,746,261,2021-01-21,184,Tuckerhaven,16439,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
4017,Lorraine Hernandez,fryediana@example.net,37,Female,Christensentown,3,Furniture,Cabinets,358.65,17.35,1x27x4,4017,08-15-2021,£3173.68,Two-day,Pending,4017,500,39,2021-11-03,169,Edwardshire,8032,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
4018,Elizabeth Marshall,jkelly@example.net,57,Male,Meganburgh,1,Electronics,Cameras,85.85,17.75,36x40x14,4018,2023-04-05,£603.57,Express,Delivered,4018,655,166,2021-02-18,343,Martinezshire,15984,9,Johnson-Rodriguez,Katherineborough,7.81
4019,Ryan Decker,rdiaz@example.net,68,Female,Schroederfurt,2,Electronics,Mobile Phones,665.49,45.61,6x2x44,4019,12-11-2022,$852.1,Two-day,Delivered,4019,768,193,2021-08-12,232,South Toddburgh,15383,0,Johnson-Rodriguez,Port Robynmouth,0.0
4020,Julie Davis,froberts@example.com,43,Female,Wellsstad,48,Clothing,Jeans,923.41,35.54,7x31x15,4020,02-27-2022,$2419.52,Express,Delivered,4020,6,258,2021-12-05,31,Williamsonburgh,9705,6,Morgan LLC,New Marktown,2.48
4021,Justin Barry Jr.,justin72@example.net,53,Female,South Shannon,48,Clothing,Jeans,797.43,1.84,10x26x27,4021,2023-05-30,$194.12,Two-day,Shipped,4021,588,374,2020-12-05,160,Port Vanessabury,13483,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
4022,Stephen Barrera,davismaria@example.com,33,Male,Zacharyberg,6,Furniture,Chairs,103.88,9.53,18x48x3,4022,2022-06-08,$1974.81,Express,Cancelled,4022,848,240,2021-05-16,146,Michelefurt,11187,0,Johnson-Rodriguez,Port Robynmouth,0.0
4023,Robert Alvarado,xchapman@example.com,56,Male,Kellyside,0,Electronics,Smart Watches,833.47,29.28,11x22x24,4023,2022-08-03,$3925.76,Two-day,Pending,4023,868,325,2022-08-15,94,Aliciafurt,15318,2,Miller-Pearson,Clarkmouth,9.83
4024,Devin Johnson,kelly22@example.com,51,Male,East Williamville,3,Furniture,Cabinets,38.72,44.26,10x1x40,4024,09-01-2021,£3348.5,Express,Shipped,4024,344,37,2021-08-11,295,Burtonbury,19404,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
4025,Brandy Smith,ulopez@example.com,31,Male,Scottberg,11,Clothing,Hats,681.8,48.77,35x16x26,4025,07/08/2021,$700.36,Express,Shipped,4025,379,70,2022-02-06,193,Markmouth,15936,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
4026,Kristie Hernandez,khanemma@example.com,21,Male,New Susanfort,16,Furniture,Tables,38.91,42.63,4x38x29,4026,11/02/2023,$3323.15,Two-day,Pending,4026,360,483,2022-05-10,150,Toddhaven,9326,0,Johnson-Rodriguez,Port Robynmouth,0.0
4027,Lauren Collins,crystalsteele@example.net,35,Male,Francisborough,21,Furniture,Sofas,182.77,12.1,41x26x35,4027,01/02/2021,$3893.0,Express,Pending,4027,314,302,2021-01-06,457,South Kaylaview,5057,3,Johnson-Rodriguez,Katherineborough,7.4
4028,Paige Silva,laurabeasley@example.net,64,Female,Karlburgh,0,Electronics,Smart Watches,691.56,30.15,2x33x31,4028,2020-11-15,£1937.52,Standard,Shipped,4028,153,60,2020-12-19,230,Port Meganport,8951,6,Morgan LLC,New Marktown,2.48
4029,Gary Hernandez,sylviaweaver@example.net,70,Female,Adamsside,13,Electronics,Headphones,136.2,6.02,36x13x18,4029,12/02/2021,€1907.04,Two-day,Cancelled,4029,710,433,2022-07-09,457,South Kaylaview,5057,3,Johnson-Rodriguez,Katherineborough,7.4
4030,Dana Ward,marialloyd@example.org,64,Male,Lanehaven,2,Electronics,Mobile Phones,873.56,28.65,23x23x10,4030,2022-10-14,$416.94,Express,Pending,4030,558,411,2022-05-28,188,West Jeremyberg,5869,0,Johnson-Rodriguez,Port Robynmouth,0.0
4031,Michael Garcia,ericamedina@example.net,19,Female,West Kent,48,Clothing,Jeans,619.24,45.95,15x42x37,4031,28/12/2021,$690.36,Two-day,Pending,4031,73,392,2020-12-11,49,New Daniel,9432,7,Miller Group,Clarkmouth,6.56
4032,Kelly Hernandez,watsonmary@example.org,44,Female,Mendozafort,8,Clothing,Shoes,820.13,6.48,49x27x28,4032,07-04-2021,$3310.0,Two-day,Shipped,4032,750,141,2021-03-26,142,Riosville,5180,2,Miller-Pearson,Clarkmouth,9.83
4033,Brian Schultz,underwoodsamantha@example.com,40,Female,New Oscar,0,Electronics,Smart Watches,685.84,42.41,34x41x47,4033,2021-03-26,€120.52,Standard,Delivered,4033,843,82,2020-12-16,316,Warnerburgh,16084,9,Johnson-Rodriguez,Katherineborough,7.81
4034,Tina Colon,jhicks@example.com,48,Male,Cookburgh,1,Electronics,Cameras,367.87,23.81,35x37x1,4034,22/07/2022,£1628.58,Standard,Cancelled,4034,937,350,2020-12-07,56,South Kristinmouth,14672,9,Johnson-Rodriguez,Katherineborough,7.81
4035,Dr. Sergio Moore,lorraine68@example.net,67,Male,Olivermouth,6,Furniture,Chairs,726.16,40.7,43x41x33,4035,02/07/2021,€2734.08,Standard,Cancelled,4035,429,394,2020-12-07,292,Jennifermouth,17353,3,Johnson-Rodriguez,Katherineborough,7.4
4036,Lisa Griffin,qwelch@example.net,58,Female,New Stephanieborough,0,Electronics,Smart Watches,29.09,38.43,16x29x2,4036,2022-02-06,£694.71,Two-day,Delivered,4036,587,337,2022-02-12,170,Brianbury,14990,2,Miller-Pearson,Clarkmouth,9.83
4037,Catherine Johnson,mackenzie94@example.com,61,Female,Dennisstad,1,Electronics,Cameras,775.42,12.61,39x37x24,4037,01-29-2021,£317.8,Two-day,Pending,4037,363,443,2020-11-11,167,Danielville,18980,6,Morgan LLC,New Marktown,2.48
4038,Andrew Curtis,drewlopez@example.net,22,Male,Baxterfurt,48,Clothing,Jeans,816.1,11.19,21x44x26,4038,28/09/2020,$1373.0,Standard,Delivered,4038,421,375,2022-03-21,253,West Jaredburgh,17353,2,Miller-Pearson,Clarkmouth,9.83
4039,John King,ochoashawn@example.org,42,Female,Port Brianton,8,Clothing,Shoes,509.58,49.1,3x5x34,4039,2022-03-18,£909.58,Two-day,Shipped,4039,60,144,2022-01-09,413,Vangbury,10971,8,Parks-Gallegos,Jenkinsside,6.82
4040,Sara Sampson,lambjessica@example.com,65,Female,Juliehaven,10,Electronics,Laptops,18.38,49.74,23x33x17,4040,10/04/2022,$762.24,Standard,Shipped,4040,691,437,2021-01-25,241,Ianmouth,6693,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
4041,Brittany Bailey,fford@example.org,60,Female,Moraburgh,21,Furniture,Sofas,61.6,23.96,49x47x4,4041,08-21-2022,$1007.48,Two-day,Shipped,4041,138,45,2020-10-26,110,West Angel,6892,6,Morgan LLC,New Marktown,2.48
4042,Mark Carson,kathryn53@example.org,70,Female,Charleneberg,13,Electronics,Headphones,919.05,3.56,24x4x28,4042,09/07/2023,£1521.57,Two-day,Delivered,4042,168,87,2022-07-23,366,East Danny,16486,8,Parks-Gallegos,Jenkinsside,6.82
